DATA	MOTORISTA	CLIENTE	DESTINO	PEDIDO	NOTA FISCAL	REMESSA	PALETIZADA	QTD PALETES	SACO	BOMBONA	BALDE	TAMBOR	PESO LIQ	PESO BR	 VALOR NF 	MÊS	REGIÃO	ESTADO	PLACA	 CTE R$ 	CAMINHÃO
15/01/2025	POUPETEMPO TRANSPORTES	ICANE INDUSTRIA E COMERCIO DE ALIME NTOS DO NORDESTE LTDA (1445)	KLNEXPRESS TRANSPORTES RODOVIARIOS  LTDA	7730	20767	80012262	SIM	1	0	7	0	0	148,68	168,68	R$ 4.872,00	JAN	Ceará	CE	DTP-5751	R$ 142,86	TOCO
15/01/2025	POUPETEMPO TRANSPORTES	M.M.ALIMENTOS E CONDIMENTOS LTDA (3088)	ABT-LOG TRANSPORTES LTDA ABT-LOG	7698	20752	80012236	SIM	2	26	0	0	0	612	652	R$ 11.361,75	JAN	Rio de Janeiro	RJ	DTP-5751	R$ 142,86	TOCO
15/01/2025	POUPETEMPO TRANSPORTES	SEARA ALIMENTOS LTDA (5112)	JBS S/A CENTRO DE DISTRIBUICAO	7705	20761	80012248	SIM	2	50	0	0	0	1006	1046	R$ 7.875,71	JAN	Bahia	BA	CYR-8094	R$ 266,67	3 QUARTOS
15/01/2025	POUPETEMPO TRANSPORTES	SEARA ALIMENTOS LTDA (475)	SEARA ALIMENTOS LTDA	7583	20760	80012247	SIM	2	100	0	0	0	2012	2052	R$ 23.211,12	JAN	Rio de Janeiro	RJ	CYR-8094	R$ 266,67	3 QUARTOS
15/01/2025	POUPETEMPO TRANSPORTES	TEMPERABEM COMERCIO DE PRODUTOS ALIMENTICIOS LTDA (511)	TEMPERABEM COMERCIO DE PRODUTOS ALI	7713	20747	80012231	SIM	1	0	38	0	0	158,536	178,536	R$ 13.237,75	JAN	São Paulo	SP	CYR-8094	R$ 266,67	3 QUARTOS
16/01/2025	POUPETEMPO TRANSPORTES	SEARA ALIMENTOS LTDA (50)	EXPRESSO SAO PAULO LAJEADO LTDA DIRETAO SAO PAULO	7076	20779	80012287	SIM	2	50	0	0	0	1006	1046	R$ 9.760,45	JAN	Rio Grande do Sul	RS	DTP-5751	R$ 333,33	TOCO
16/01/2025	POUPETEMPO TRANSPORTES	POLE ALIMENTOS LTDA (5506)	MLS TRANSPORTE DE CARGAS LTDA	7669	20784	80012298	SIM	6	136	2	13	0	3655,5	3775,5	R$ 95.833,58	JAN	Ceará	CE	DTP-5751	R$ 333,33	TOCO
16/01/2025	POUPETEMPO TRANSPORTES	POLE ALIMENTOS LTDA (5506)	VIP TRANSPORTE DE CARGAS LTDA VIP CARGAS	7671	20782	80012294	SIM	1	8	0	0	0	174,048	194,048	R$ 5.562,14	JAN	Ceará	CE	DTP-5751	R$ 333,33	TOCO
16/01/2025	POUPETEMPO TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3209)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	7035	20777	80012279	SIM	2	0	90	0	0	2090,88	2130,88	R$ 231.184,71	JAN	Santa Catarina	SC	DHS-1880	R$ 114,29	3 QUARTOS
16/01/2025	POUPETEMPO TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3209)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	7627	20770	80012281	SIM	1	35	0	0	0	702,8	722,8	R$ 17.668,03	JAN	Santa Catarina	SC	DHS-1880	R$ 114,29	3 QUARTOS
16/01/2025	POUPETEMPO TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3209)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	7016	20778	80012280	SIM	1	35	0	0	0	702,8	722,8	R$ 17.668,03	JAN	Santa Catarina	SC	DHS-1880	R$ 114,29	3 QUARTOS
16/01/2025	POUPETEMPO TRANSPORTES	TRIPICOM COMERCIO DE TRIPAS CONDIME NTOS E MAQUINAS LTDA (2713)	ZEUS TRANSPORTES & SERVICOS LTDA	7712	20774	80012285	SIM	1	9	0	0	0	209,5	229,5	R$ 5.562,80	JAN	Minas Gerais	MG	DHS-1880	R$ 114,29	3 QUARTOS
16/01/2025	POUPETEMPO TRANSPORTES	MKE DISTRIBUIDORA DE CONDIMENTOS E ACESSORIOS LTDA (3036)	G T TRANSPORTES  RODOVIARIOS LTDA TRANSGOSS	7739	20773	80012284	SIM	2	16	0	0	0	397,26	437,26	R$ 8.689,08	JAN	Santa Catarina	SC	DHS-1880	R$ 114,29	3 QUARTOS
16/01/2025	POUPETEMPO TRANSPORTES	EMBUTIDOS ZAPELINI LTDA (2810)	ZANOTELLI TRANSPORTES E LOGISTICA L LTDA	7819	20771	80012282	SIM	1	11	0	0	0	274,65	294,65	R$ 4.496,99	JAN	Santa Catarina	SC	DHS-1880	R$ 114,29	3 QUARTOS
16/01/2025	POUPETEMPO TRANSPORTES	F.R.ALVES JUNIOR - SORVETES (5089)	F.R.ALVES JUNIOR - SORVETES	7741	20783	80012295	SIM	1	4	0	0	0	100,6	120,6	R$ 7.975,26	JAN	São Paulo	SP	DHS-1880	R$ 114,29	3 QUARTOS
16/01/2025	POUPETEMPO TRANSPORTES	CINQUE & FILHOS INDUSTRIA E COMERCI O LTDA (47)	CINQUE & FILHOS INDUSTRIA E COMERCI	7728	20772	80012283	SIM	2	10	1	30	0	565,515	605,515	R$ 11.218,27	JAN	São Paulo	SP	ELW-8231	R$ 275,00	HR
16/01/2025	POUPETEMPO TRANSPORTES	ASSIS COMERCIAL LTDA (3120)	ASSIS COMERCIAL LTDA	7736	20776	80012288	SIM	1	7	0	0	0	178,03	198,03	R$ 4.271,87	JAN	São Paulo	SP	ELW-8231	R$ 275,00	HR
17/01/2025	POUPETEMPO TRANSPORTES	FIPEL - FRIGORIFICO INDUSTRIAL PERN AMBUCANO LTDA (2969)	COLINAS TRANSPORTADORA LTDA	7073	20789	80012305	SIM	1	0	10	0	0	230,56	250,56	R$ 19.580,01	JAN	Pernambuco	PE	DTP-5751	R$ 250,00	TOCO
17/01/2025	POUPETEMPO TRANSPORTES	AGUCA GOSTO ALIMENTOS LTDA (4755)	FORMATO TRANSPORTES LTDA FORMATO TRANSPORTES	7757	20788	80012304	SIM	3	105	0	0	0	2163	2223	R$ 44.730,05	JAN	Minas Gerais	MG	DTP-5751	R$ 250,00	TOCO
17/01/2025	POUPETEMPO TRANSPORTES	FRIMESA COOPERATIVA CENTRAL (3215)	LSLOG ARMAZENAGEM E LOGISTICA LTDA. .	7430	20787	80012303	SIM	6	63	65	0	0	2494,44	2614,44	R$ 54.749,24	JAN	Paraná	PR	DTP-5751	R$ 250,00	TOCO
17/01/2025	POUPETEMPO TRANSPORTES	LIMA E ARRIGHI INDUSTRIA DE ALIMENT OS LTDA (4457)	TRANSPORTE CAMILLO DOS SANTOS LTDA TRANSPORTE CAMILO DOS SAN	7826	20791	80012307	SIM	1	12	0	0	0	247,2	267,2	R$ 5.466,57	JAN	Minas Gerais	MG	DTP-5751	R$ 250,00	TOCO
17/01/2025	POUPETEMPO TRANSPORTES	INDUSTRIA E COMERCIO DE FRIOS XAVAN TE LTDA (3370)	ARMAZEM LOG LOGISTICA LTDA ARMAZEM LOG	7805	20793	80012320	SIM	1	4	0	0	0	111,07	131,07	R$ 2.184,79	JAN	Mato Grosso do Sul	MS	DHS-1880	R$ 200,00	3 QUARTOS
17/01/2025	POUPETEMPO TRANSPORTES	SEARA ALIMENTOS LTDA (517)	JBS S/A CENTRO DE DISTRIBUICAO	7643	20792	80012321	SIM	1	5	0	0	0	100,6	120,6	R$ 1.990,17	JAN	São Paulo	SP	DHS-1880	R$ 200,00	3 QUARTOS
17/01/2025	POUPETEMPO TRANSPORTES	SEARA ALIMENTOS LTDA (549)	JBS S/A CENTRO DE DISTRIBUICAO	7659	20790	80012306	SIM	1	50	0	0	0	1006	1026	R$ 8.323,25	JAN	São Paulo	SP	DHS-1880	R$ 200,00	3 QUARTOS
17/01/2025	POUPETEMPO TRANSPORTES	SEARA ALIMENTOS LTDA (1157)	JBS S/A CENTRO DE DISTRIBUICAO	7649	20786	80012302	SIM	2	100	0	0	0	2012	2052	R$ 21.963,21	JAN	Mato Grosso do Sul	MS	DHS-1880	R$ 200,00	3 QUARTOS
20/01/2025	POUPETEMPO TRANSPORTES	NUTRIZA AGROINDUSTRIAL DE ALIMENTOS  S/A (3153)	FOLKAS EXPRESS TRANSPORTES E LOGIST TICA LTDA	7082	20794	80012333	SIM	1	50	0	0	0	1006	1026	R$ 8.600,01	JAN	Goiás	GO	DTP-5751	R$ 166,67	TOCO
20/01/2025	POUPETEMPO TRANSPORTES	JBS AVES LTDA. (625)	EXPRESSO SAO PAULO LAJEADO LTDA DIRETAO SAO PAULO	7285	20798	80012336	SIM	1	50	0	0	0	1006	1026	R$ 23.375,04	JAN	Rio Grande do Sul	RS	DTP-5751	R$ 166,67	TOCO
20/01/2025	POUPETEMPO TRANSPORTES	OLHOS D AGUA INDUSTRIA E COMERCIO D E CARNES LTDA (3090)	EXPRESSO ORLANDIA LTDA	7762	20802	80012347	SIM	1	17	0	0	0	345,1	365,1	R$ 17.789,12	JAN	São Paulo	SP	DTP-5751	R$ 166,67	TOCO
20/01/2025	POUPETEMPO TRANSPORTES	MEZZANI ALIMENTOS LTDA MEZZANI ALIMENTOS LTDA (3129)	D2 LOGISTICA LTDA	6973	20803	80012348	SIM	1	15	0	0	0	302,4	322,4	R$ 15.360,50	JAN	São Paulo	SP	DTP-5751	R$ 166,67	TOCO
20/01/2025	POUPETEMPO TRANSPORTES	ITAMBE ALIMENTOS LTDA. ITAMBE ALIMENTOS LTDA. (2768)	SETE LAGOAS TRANSPORTES LTDA	7282	20795	80012335	SIM	1	40	0	0	0	1006	1026	R$ 62.520,06	JAN	Minas Gerais	MG	DTP-5751	R$ 166,67	TOCO
20/01/2025	POUPETEMPO TRANSPORTES	FRIMESA COOPERATIVA CENTRAL (3215)	LSLOG ARMAZENAGEM E LOGISTICA LTDA. .	7652	20796	80012337	SIM	1	5	0	0	0	125,75	145,75	R$ 1.500,00	JAN	Paraná	PR	DTP-5751	R$ 166,67	TOCO
20/01/2025	POUPETEMPO TRANSPORTES	CARDEAL INDUSTRIA E COMERCIO DE ALI IMENTOS LTDA (3104)	CARDEAL INDUSTRIA E COMERCIO DE ALI	7818	20800	80012339	SIM	1	3	0	0	0	91,08	111,08	R$ 1.574,39	JAN	São Paulo	SP	EQC-9H53	R$ 275,00	HR
20/01/2025	POUPETEMPO TRANSPORTES	SEARA ALIMENTOS LTDA (2584)	JBS S/A CENTRO DE DISTRIBUICAO	7229	20797	80012334	SIM	1	50	0	0	0	1006	1026	R$ 9.760,46	JAN	Rio Grande do Sul	RS	EQC-9H53	R$ 275,00	HR
21/01/2025	POUPETEMPO TRANSPORTES	POLE ALIMENTOS LTDA (5506)	VIP TRANSPORTE DE CARGAS LTDA VIP CARGAS	7864	20826	80012382	NÃO	0	0	4	0	0	63,78	63,78	R$ 4.972,20	JAN	Ceará	CE	DTP-5751	R$ 200,00	TOCO
21/01/2025	POUPETEMPO TRANSPORTES	VIVA ALIMENTOS LTDA (3421)	PROTRAN TRANSPORTES RODOVIARIOS DE  CARGAS LTDA EXPRESSO PON	7629	20813	80012365	SIM	3	107	0	0	0	1617,84	1677,84	R$ 245.568,47	JAN	Pernambuco	PE	DTP-5751	R$ 200,00	TOCO
21/01/2025	POUPETEMPO TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3004)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	7148	20811	80012363	SIM	1	0	100	0	0	517,5	537,5	R$ 7.751,77	JAN	Santa Catarina	SC	DTP-5751	R$ 200,00	TOCO
21/01/2025	POUPETEMPO TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (4543)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	7462	20808	80012360	SIM	2	61	0	0	0	1520,072	1560,072	R$ 34.109,73	JAN	Paraná	PR	DTP-5751	R$ 200,00	TOCO
21/01/2025	POUPETEMPO TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (185)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	7304	20817	80012369	SIM	2	0	100	0	4	1357,5	1397,5	R$ 63.679,74	JAN	Santa Catarina	SC	DTP-5751	R$ 200,00	TOCO
21/01/2025	POUPETEMPO TRANSPORTES	OMAMORI INDUSTRIA DE ALIMENTOS LTDA . (3189)	OMAMORI INDUSTRIA DE ALIMENTOS LTDA	6314	20815	80012367	SIM	1	35	0	0	0	1055,25	1075,25	R$ 58.485,39	JAN	São Paulo	SP	DHS-1880	R$ 266,67	3 QUARTOS
21/01/2025	POUPETEMPO TRANSPORTES	OMAMORI INDUSTRIA DE ALIMENTOS LTDA . (3189)	OMAMORI INDUSTRIA DE ALIMENTOS LTDA	7722	20814	80012366	SIM	2	40	0	0	0	1206	1246	R$ 9.552,07	JAN	São Paulo	SP	DHS-1880	R$ 266,67	3 QUARTOS
21/01/2025	POUPETEMPO TRANSPORTES	BRASALIMENT INDUSTRIA E COMERCIO DE  CARNES LTDA (3135)	BRASALIMENT INDUSTRIA E COMERCIO DE	7790	20824	80012376	SIM	1	20	4	0	0	689,16	709,16	R$ 8.937,21	JAN	São Paulo	SP	DHS-1880	R$ 266,67	3 QUARTOS
21/01/2025	POUPETEMPO TRANSPORTES	SEARA ALIMENTOS LTDA (50)	EXPRESSO SAO PAULO LAJEADO LTDA DIRETAO SAO PAULO	7089	20807	80012359	SIM	1	50	0	0	0	1006	1026	R$ 23.375,03	JAN	Rio Grande do Sul	RS	DTB-6406	R$ 266,67	3 QUARTOS
21/01/2025	POUPETEMPO TRANSPORTES	SEARA ALIMENTOS LTDA (475)	JBS S/A CENTRO DE DISTRIBUICAO	7582	20816	80012368	SIM	1	0	40	0	0	849,6	869,6	R$ 75.127,07	JAN	Rio de Janeiro	RJ	DTB-6406	R$ 266,67	3 QUARTOS
21/01/2025	POUPETEMPO TRANSPORTES	SEARA ALIMENTOS LTDA (1136)	JBS S/A CENTRO DE DISTRIBUICAO	7436	20806	80012358	SIM	2	100	0	0	0	2012	2052	R$ 19.520,91	JAN	Santa Catarina	SC	DTB-6406	R$ 266,67	3 QUARTOS
21/01/2025	POUPETEMPO TRANSPORTES	TEMPERABEM COMERCIO DE PRODUTOS ALIMENTICIOS LTDA (511)	TEMPERABEM COMERCIO DE PRODUTOS ALI	7714	20818	80012370	SIM	1	0	38	0	0	158,536	178,536	R$ 13.237,75	JAN	São Paulo	SP	EQC-9H53	R$ 550,00	HR
21/01/2025	POUPETEMPO TRANSPORTES	SEARA ALIMENTOS LTDA (5112)	JBS S/A CENTRO DE DISTRIBUICAO	7705	20819	80012371	SIM	6	300	0	0	0	6036	6156	R$ 47.254,24	JAN	Bahia	BA	CVN-4384	R$ 433,33	TRUCK
21/01/2025	POUPETEMPO TRANSPORTES	SEARA ALIMENTOS LTDA (1136)	JBS S/A CENTRO DE DISTRIBUICAO	7556	20812	80012364	SIM	2	100	0	0	0	2012	2052	R$ 19.520,91	JAN	Santa Catarina	SC	CVN-4384	R$ 433,33	TRUCK
21/01/2025	POUPETEMPO TRANSPORTES	SEARA ALIMENTOS LTDA (1157)	JBS S/A CENTRO DE DISTRIBUICAO	7621	20810	80012362	SIM	3	150	0	0	0	3018	3078	R$ 27.707,10	JAN	Mato Grosso do Sul	MS	CVN-4384	R$ 433,33	TRUCK
21/01/2025	POUPETEMPO TRANSPORTES	AD'ORO S.A. (3243)	AD'ORO S.A.	7646	20809	80012361	SIM	8	280	0	0	0	7170,24	7330,24	R$ 134.119,43	JAN	São Paulo	SP	CBS-7094	R$ 1.300,00	TRUCK
22/01/2025	POUPETEMPO TRANSPORTES	SEARA ALIMENTOS LTDA (50)	EXPRESSO SAO PAULO LAJEADO LTDA DIRETAO SAO PAULO	7076	20836	5000181264	SIM	1	50	0	0	0	1006	1026	R$ 9.760,46	JAN	Rio Grande do Sul	RS	DTP-5751	R$ 125,00	TOCO
22/01/2025	POUPETEMPO TRANSPORTES	AMOSTRA	COLINAS TRANSPORTADORA LTDA	0	20759	0	NÃO	0	0	0	0	0	14	14,7	R$ 210,00	JAN	Pernambuco	PE	DTP-5751	R$ 125,00	TOCO
22/01/2025	POUPETEMPO TRANSPORTES	FIPEL - FRIGORIFICO INDUSTRIAL PERN AMBUCANO LTDA (2969)	COLINAS TRANSPORTADORA LTDA	7073	20834	80012385	SIM	1	0	10	0	0	210,4	230,4	R$ 8.711,70	JAN	Pernambuco	PE	DTP-5751	R$ 125,00	TOCO
22/01/2025	POUPETEMPO TRANSPORTES	ICANE INDUSTRIA E COMERCIO DE ALIME NTOS DO NORDESTE LTDA (1445)	KLNEXPRESS TRANSPORTES RODOVIARIOS  LTDA	7350	20829	80012386	SIM	2	24	0	0	0	554,45	594,45	R$ 18.121,90	JAN	Ceará	CE	DTP-5751	R$ 125,00	TOCO
22/01/2025	POUPETEMPO TRANSPORTES	ICANE INDUSTRIA E COMERCIO DE ALIME NTOS DO NORDESTE LTDA (1445)	KLNEXPRESS TRANSPORTES RODOVIARIOS  LTDA	7753	20830	80012388	SIM	1	0	3	0	0	63,12	83,12	R$ 3.713,70	JAN	Ceará	CE	DTP-5751	R$ 125,00	TOCO
22/01/2025	POUPETEMPO TRANSPORTES	ICANE INDUSTRIA E COMERCIO DE ALIME NTOS DO NORDESTE LTDA (1445)	KLNEXPRESS TRANSPORTES RODOVIARIOS  LTDA	7792	20831	80012389	SIM	1	0	2	0	0	42,08	62,08	R$ 2.499,60	JAN	Ceará	CE	DTP-5751	R$ 125,00	TOCO
22/01/2025	POUPETEMPO TRANSPORTES	BRITO & SANTOS FRIOS INDUSTRIA DE A LIMENTOS LTDA (3131)	SOPHIA NADER BISPO E SILVA TRANSPOR RTES NADER TRANSPORTES	7794	20832	80012390	SIM	1	0	5	0	0	106,2	126,2	R$ 1.509,52	JAN	Pernambuco	PE	DTP-5751	R$ 125,00	TOCO
22/01/2025	POUPETEMPO TRANSPORTES	LINCON INDUSTRIA E COMERCIO LTDA (2583)	POTENCIAL EXPRESS TRANSPORTES LTDA POTENCIAL EXPRESS	6986	20828	80012384	SIM	1	30	0	0	0	600	620	R$ 3.593,99	JAN	Minas Gerais	MG	DTP-5751	R$ 125,00	TOCO
22/01/2025	POUPETEMPO TRANSPORTES	SEARA ALIMENTOS LTDA (1157)	JBS S/A CENTRO DE DISTRIBUICAO	7649	20835	80012387	SIM	2	100	0	0	0	2012	2052	R$ 21.963,21	JAN	Mato Grosso do Sul	MS	CYR-8094	R$ 800,00	3 QUARTOS
23/01/2025	POUPETEMPO TRANSPORTES	FIPEL - FRIGORIFICO INDUSTRIAL PERN AMBUCANO LTDA (2969)	COLINAS TRANSPORTADORA LTDA	7073	20839	80012411	SIM	1	0	10	0	0	230,56	250,56	R$ 19.580,01	JAN	Pernambuco	PE	DTP-5751	R$ 250,00	TOCO
23/01/2025	POUPETEMPO TRANSPORTES	POLE ALIMENTOS LTDA (5506)	MLS TRANSPORTE DE CARGAS LTDA	7691	20855	80012415	SIM	5	92	45	6	0	3277,932	3377,932	R$ 85.586,84	JAN	Ceará	CE	DTP-5751	R$ 250,00	TOCO
23/01/2025	POUPETEMPO TRANSPORTES	PESEL PRODUTOS EMBUTIDOS SERTANEJO LTDA (2948)	SERAFIM TRANSPORTE DE CARGAS LTDA NORTHE CARGAS	7810	20848	80012416	SIM	2	21	6	0	0	708,984	748,984	R$ 16.011,53	JAN	Piaui	PI	DTP-5751	R$ 250,00	TOCO
23/01/2025	POUPETEMPO TRANSPORTES	POLE ALIMENTOS LTDA (5506)	VIP TRANSPORTE DE CARGAS LTDA VIP CARGAS	7559	20852	80012417	SIM	1	3	0	0	0	30,42	50,42	R$ 1.949,70	JAN	Ceará	CE	DTP-5751	R$ 250,00	TOCO
23/01/2025	POUPETEMPO TRANSPORTES	EVERTON LUIZ DE SOUZA (2719)	ALLIEX TRANSPORTE E LOGISTICA LTDA ALLIEX	7816	20838	80012409	SIM	1	28	0	0	0	756,67	776,67	R$ 12.984,41	JAN	Paraná	PR	ELW-8231	R$ 275,00	HR
23/01/2025	POUPETEMPO TRANSPORTES	ASSOCIACAO DE AGROINDUSTRIAS ALIMEN TICIAS DE SC - ASAASC (3062)	EXPRESSO E LOGISTICA K N LTDA EXPRESSO KN	7815	20840	80012410	SIM	1	4	0	0	0	92,01	112,01	R$ 1.719,38	JAN	Santa Catarina	SC	ELW-8231	R$ 275,00	HR
24/01/2025	POUPETEMPO TRANSPORTES	VANTRIP COMERCIO E REPRESENTACOES L (81)	M W TRANSPORTES LTDA	7917	20858	80012424	SIM	1	5	0	0	0	103	123	R$ 2.277,74	JAN	Rio de Janeiro	RJ	CYR-8094	R$ 200,00	3 QUARTOS
24/01/2025	POUPETEMPO TRANSPORTES	CONTRINGA - COMERCIO DE PRODUTOS PA RA ACOUGUES E FRIGORIFICOS LTDA (2686)	TRANSVALEN TRANSPORTES LTDA TRANSPORTADORA VALENCIA	7846	20859	80012428	SIM	1	13	0	0	0	363,9	383,9	R$ 4.894,06	JAN	Paraná	PR	CYR-8094	R$ 200,00	3 QUARTOS
24/01/2025	POUPETEMPO TRANSPORTES	ICANE INDUSTRIA E COMERCIO DE ALIME NTOS DO NORDESTE LTDA (1445)	KLNEXPRESS TRANSPORTES RODOVIARIOS  LTDA	7904	20861	5000073017	SIM	1	5	0	0	0	100	120	R$ 3.083,03	JAN	Ceará	CE	CYR-8094	R$ 200,00	3 QUARTOS
24/01/2025	POUPETEMPO TRANSPORTES	BRITO & SANTOS FRIOS INDUSTRIA DE A LIMENTOS LTDA (3131)	SOPHIA NADER BISPO E SILVA TRANSPOR RTES NADER TRANSPORTES	7560	20857	80012423	SIM	2	80	0	0	0	2012	2052	R$ 23.920,00	JAN	Pernambuco	PE	CYR-8094	R$ 200,00	3 QUARTOS
27/01/2025	POUPETEMPO TRANSPORTES	SUINOAVES ALIMENTOS LTDA (506)	LOG 100 TRANSPORTES LTDA LOG 100 LOGISTICA	7857	20871	80012454	SIM	1	12	5	0	0	412,4	432,4	R$ 35.753,13	JAN	Brasília	DF	DHS-1880	R$ 200,00	3 QUARTOS
27/01/2025	POUPETEMPO TRANSPORTES	SEARA ALIMENTOS LTDA (1157)	JBS S/A CENTRO DE DISTRIBUICAO	7644	20868	80012451	SIM	2	100	0	0	0	2000	2040	R$ 44.236,62	JAN	Mato Grosso do Sul	MS	DHS-1880	R$ 200,00	3 QUARTOS
27/01/2025	POUPETEMPO TRANSPORTES	SEARA ALIMENTOS LTDA (2584)	JBS S/A CENTRO DE DISTRIBUICAO	7642	20867	80012450	SIM	1	50	0	0	0	1000	1020	R$ 23.375,03	JAN	Rio Grande do Sul	RS	DHS-1880	R$ 200,00	3 QUARTOS
27/01/2025	POUPETEMPO TRANSPORTES	SEARA ALIMENTOS LTDA (2584)	JBS S/A CENTRO DE DISTRIBUICAO	7641	20866	80012448	SIM	1	50	0	0	0	1006	1026	R$ 9.760,46	JAN	Rio Grande do Sul	RS	DHS-1880	R$ 200,00	3 QUARTOS
27/01/2025	POUPETEMPO TRANSPORTES	NOTARO ALIMENTOS LTDA (2846)	COLINAS TRANSPORTADORA LTDA	6133	20865	80012445	SIM	8	317	0	0	0	7964,625	8124,625	R$ 67.441,72	JAN	Pernambuco	PE	CVN-4384	R$ 1.300,00	TRUCK
27/01/2025	POUPETEMPO TRANSPORTES	JBS AVES LTDA. (625)	EXPRESSO SAO PAULO LAJEADO LTDA DIRETAO SAO PAULO	7285	20873	80012447	SIM	1	50	0	0	0	1006	1026	R$ 23.375,03	JAN	Rio Grande do Sul	RS	DTP-5751	R$ 250,00	TOCO
27/01/2025	POUPETEMPO TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3275)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	7735	20869	80012452	SIM	1	0	30	0	0	155,25	175,25	R$ 2.325,01	JAN	Rio Grande do Sul	RS	DTP-5751	R$ 250,00	TOCO
27/01/2025	POUPETEMPO TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3209)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	7035	20872	80012446	SIM	2	0	90	0	0	2090,88	2130,88	R$ 231.184,71	JAN	Santa Catarina	SC	DTP-5751	R$ 250,00	TOCO
27/01/2025	POUPETEMPO TRANSPORTES	REDENTOR TRIPAS LTDA (3111)	REDENTOR LOGISTICA E TRANSPORTES DE E CARGAS E ENCOMENDAS LT	7908	20870	80012453	SIM	2	60	0	0	0	1236	1276	R$ 27.332,83	JAN	Minas Gerais	MG	DTP-5751	R$ 250,00	TOCO
28/01/2025	POUPETEMPO TRANSPORTES	FIPEL - FRIGORIFICO INDUSTRIAL PERN AMBUCANO LTDA (2969)	COLINAS TRANSPORTADORA LTDA	7830	20896	80012476	SIM	1	0	20	0	0	461,12	481,12	R$ 39.160,01	JAN	Pernambuco	PE	DHS-1880	R$ 88,89	3 QUARTOS
28/01/2025	POUPETEMPO TRANSPORTES	FIPEL - FRIGORIFICO INDUSTRIAL PERN AMBUCANO LTDA (2969)	COLINAS TRANSPORTADORA LTDA	7073	20895	80012475	SIM	1	4	1	0	0	120,9	140,9	R$ 5.726,80	JAN	Pernambuco	PE	DHS-1880	R$ 88,89	3 QUARTOS
28/01/2025	POUPETEMPO TRANSPORTES	FRIMESA COOPERATIVA CENTRAL (3223)	LSLOG ARMAZENAGEM E LOGISTICA LTDA. .	7656	20891	80012474	SIM	1	4	0	0	0	100,8	120,8	R$ 19.656,00	JAN	Paraná	PR	DHS-1880	R$ 88,89	3 QUARTOS
28/01/2025	POUPETEMPO TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3211)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	7360	20897	80012477	SIM	1	40	0	0	0	804,8	824,8	R$ 28.387,10	JAN	Mato Grosso do Sul	MS	DHS-1880	R$ 88,89	3 QUARTOS
28/01/2025	POUPETEMPO TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3275)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	7372	20884	80012460	SIM	1	0	20	0	0	103,5	123,5	R$ 1.550,35	JAN	Rio Grande do Sul	RS	DHS-1880	R$ 88,89	3 QUARTOS
28/01/2025	POUPETEMPO TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (185)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	7304	20883	80012459	SIM	1	39	0	0	0	1016,028	1036,028	R$ 42.532,34	JAN	Santa Catarina	SC	DHS-1880	R$ 88,89	3 QUARTOS
28/01/2025	POUPETEMPO TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (3211)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	7748	20880	80012471	SIM	1	0	100	0	0	517,5	537,5	R$ 7.333,33	JAN	Mato Grosso do Sul	MS	DHS-1880	R$ 88,89	3 QUARTOS
28/01/2025	POUPETEMPO TRANSPORTES	COOPERATIVA CENTRAL AURORA ALIMENTO S (4543)	COOPERATIVA CENTRAL AURORA ALIMENTO S AURORA COOP	7462	20876	80012462	SIM	1	15	0	0	0	301,8	321,8	R$ 4.585,24	JAN	Paraná	PR	DHS-1880	R$ 88,89	3 QUARTOS
28/01/2025	POUPETEMPO TRANSPORTES	AVIVAR ALIMENTOS S/A (3127)	VIACAO SAO CRISTOVAO LIMITADA.	7407	20885	80012461	SIM	5	0	228	0	0	5296,896	5396,896	R$ 166.280,46	JAN	Minas Gerais	MG	DTP-5751	R$ 1.000,00	TOCO
